"","external_gene_name","chromosome_name","transcript_biotype"
"6940","Tekt4","17","protein_coding"
"6941","Usp12","5","protein_coding"
"6942","Timm21","18","protein_coding"
"6943","Senp2","16","protein_coding"
"6944","Dyrk4","6","protein_coding"
"6945","Stat5b","11","protein_coding"
"6946","Sstr5","17","protein_coding"
"6947","Cd101","3","protein_coding"
"6948","Wdr43","17","protein_coding"
"6949","Pde6b","5","protein_coding"
"6950","Neto1","18","protein_coding"
"6951","Ubxn4","1","protein_coding"
"6952","Fabp7","10","protein_coding"
"6953","Npm3","19","protein_coding"
"6954","Rad51ap1","6","protein_coding"
"6955","Mrps28","3","protein_coding"
"6956","Panx1","9","protein_coding"
"6957","Smpdl3a","10","protein_coding"
"6958","Oga","19","protein_coding"
"6959","Ptgfrn","3","protein_coding"
"6960","Cbln2","18","protein_coding"
"6961","Ppp4r4","12","protein_coding"
"6962","Abcb11","2","protein_coding"
"6963","AW822073","10","protein_coding"
"6964","Prss56","1","protein_coding"
"6965","Slc6a15","10","protein_coding"
"6966","Klhl25","7","protein_coding"
"6967","Hephl1","9","protein_coding"
"6968","Cd2","3","protein_coding"
"6969","Bhmt1b","18","protein_coding"
"6970","Sec16b","1","protein_coding"
"6971","Wwc1","11","protein_coding"
"6972","Snx10","6","protein_coding"
"6973","Socs6","18","protein_coding"
"6974","Igf2bp2","16","protein_coding"
"6975","Six5","7","protein_coding"
"6976","Atp5k","5","protein_coding"
"6977","Ube2d3","3","protein_coding"
"6978","Prkcg","7","protein_coding"
"6979","Tbcel","9","protein_coding"
"6980","Togaram2","17","protein_coding"
"6981","Duxf3","10","protein_coding"
"6982","Taf2","15","protein_coding"
"6983","Gm4981","10","protein_coding"
"6984","Ms4a4a","19","protein_coding"
"6985","Ms4a4c","19","protein_coding"
"6986","Rttn","18","protein_coding"
"6987","Plpp1","13","protein_coding"
"6988","Tmtc2","10","protein_coding"
"6989","Pdgfra","5","protein_coding"
"6990","Ms4a4b","19","protein_coding"
"6991","Mfsd11","11","protein_coding"
"6992","Akip1","7","protein_coding"
"6993","Rasa1","13","protein_coding"
"6994","Ms4a6c","19","protein_coding"
"6995","D6Wsu163e","6","protein_coding"
"6996","Gcc2","10","protein_coding"
"6997","Meiosin","7","protein_coding"
"6998","Dscc1","15","protein_coding"
"6999","Cacng7","7","protein_coding"
"7000","Gm8369","19","protein_coding"
"7001","Dhrs9","2","protein_coding"
"7002","Pcare","17","protein_coding"
"7003","Fbxo46","7","protein_coding"
"7004","Pde10a","17","protein_coding"
"7005","BC051019","7","protein_coding"
"7006","Ms4a6b","19","protein_coding"
"7007","Grik4","9","protein_coding"
"7008","Rbfox1","16","protein_coding"
"7009","Uba3","6","protein_coding"
"7010","Bpifb2","2","protein_coding"
"7011","Deptor","15","protein_coding"
"7012","Serpina10","12","protein_coding"
"7013","Ascl3","7","protein_coding"
"7014","Cacng8","7","protein_coding"
"7015","Ms4a4d","19","protein_coding"
"7016","Serpina6","12","protein_coding"
"7017","Qpctl","7","protein_coding"
"7018","Ms4a6d","19","protein_coding"
"7019","Tenm2","11","protein_coding"
"7020","Cd226","18","protein_coding"
"7021","Serpina16","12","protein_coding"
"7022","Cox7c","13","protein_coding"
"7023","Ubl7","9","protein_coding"
"7024","Lct","1","protein_coding"
"7025","Ms4a2","19","protein_coding"
"7026","Serpina1f","12","protein_coding"
"7027","Snrpd2","7","protein_coding"
"7028","Dbn1","13","protein_coding"
"7029","Col14a1","15","protein_coding"
"7030","Pnkp","7","protein_coding"
"7031","Brinp2","1","protein_coding"
"7032","Ms4a3","19","protein_coding"
"7033","Mgat5b","11","protein_coding"
"7034","Serpina1b","12","protein_coding"
"7035","Chrnd","1","protein_coding"
"7036","Bpifb6","2","protein_coding"
"7037","Oosp2","19","protein_coding"
"7038","Oosp1","19","protein_coding"
"7039","Baz2a","10","protein_coding"
"7040","Mageb16","X","protein_coding"
"7041","Arl6ip5","6","protein_coding"
"7042","Mcm6","1","protein_coding"
"7043","Serpina1d","12","protein_coding"
"7044","Fgf6","6","protein_coding"
"7045","Oosp3","19","protein_coding"
"7046","Tmem164","X","protein_coding"
"7047","Bpifb3","2","protein_coding"
"7048","Lmod3","6","protein_coding"
"7049","Dok6","18","protein_coding"
"7050","Tmtc1","6","protein_coding"
"7051","Top3a","11","protein_coding"
"7052","Igsf3","3","protein_coding"
"7053","Serpina1a","12","protein_coding"
"7054","Cblif","19","protein_coding"
"7055","Sema7a","9","protein_coding"
"7056","Hes2","4","protein_coding"
"7057","Satb2","1","protein_coding"
"7058","Mrpl16","19","protein_coding"
"7059","Agbl4","4","protein_coding"
"7060","Serpina1c","12","protein_coding"
"7061","Kcnip2","19","protein_coding"
"7062","Tmx3","18","protein_coding"
"7063","Bpifb4","2","protein_coding"
"7064","Serpina1e","12","protein_coding"
"7065","Adamts7","9","protein_coding"
"7066","Tmem114","16","protein_coding"
"7067","Manba","3","protein_coding"
"7068","Mettl22","16","protein_coding"
"7069","Serpina11","12","protein_coding"
"7070","Tra2b","16","protein_coding"
"7071","Serpina9","12","protein_coding"
"7072","S100g","X","protein_coding"
"7073","Bpifa6","2","protein_coding"
"7074","Serpina12","12","protein_coding"
"7075","Fgf23","6","protein_coding"
"7076","Mtrex","13","protein_coding"
"7077","1700066M21Rik","1","protein_coding"
"7078","Fam76a","4","protein_coding"
"7079","Gm45871","18","protein_coding"
"7080","Dars","1","protein_coding"
"7081","Serpina5","12","protein_coding"
"7082","Grpr","X","protein_coding"
"7083","Tigar","6","protein_coding"
"7084","Rbbp8","18","protein_coding"
"7085","Lrp2","2","protein_coding"
"7086","Serpina3a","12","protein_coding"
"7087","Rnf138rt1","X","protein_coding"
"7088","Mfsd7a","5","protein_coding"
"7089","Tmem47","X","protein_coding"
"7090","Atp1a1","3","protein_coding"
"7091","Serpina3b","12","protein_coding"
"7092","Skap2","6","protein_coding"
"7093","4930595M18Rik","X","protein_coding"
"7094","Serpina3c","12","protein_coding"
"7095","Etv5","16","protein_coding"
"7096","Smcr8","11","protein_coding"
"7097","Ap1s2","X","protein_coding"
"7098","Stat5a","11","protein_coding"
"7099","Nrcam","12","protein_coding"
"7100","Mfsd10","5","protein_coding"
"7101","Dhx29","13","protein_coding"
"7102","Chrng","1","protein_coding"
"7103","Mab21l3","3","protein_coding"
"7104","Bend5","4","protein_coding"
"7105","Zrsr2","X","protein_coding"
"7106","Lmna","3","protein_coding"
"7107","Abat","16","protein_coding"
"7108","Ccnd2","6","protein_coding"
"7109","Mrpl13","15","protein_coding"
"7110","Acot7","4","protein_coding"
"7111","Cxcr4","1","protein_coding"
"7112","Ccno","13","protein_coding"
"7113","Tyw5","1","protein_coding"
"7114","Cacng6","7","protein_coding"
"7115","Mcidas","13","protein_coding"
"7116","Cables1","18","protein_coding"
"7117","Ipo8","6","protein_coding"
"7118","Spats2","15","protein_coding"
"7119","Edil3","13","protein_coding"
"7120","Car5b","X","protein_coding"
"7121","Tmem9b","7","protein_coding"
"7122","Clip4","17","protein_coding"
"7123","Chrdl1","X","protein_coding"
"7124","Cyp11a1","9","protein_coding"
"7125","Srcap","7","protein_coding"
"7126","Tmem241","18","protein_coding"
"7127","Mat2b","11","protein_coding"
"7128","Tbc1d2b","9","protein_coding"
"7129","Gpr153","4","protein_coding"
"7130","Maip1","1","protein_coding"
"7131","Lims1","10","protein_coding"
"7132","Mtif3","5","protein_coding"
"7133","Hes3","4","protein_coding"
"7134","Arhgef12","9","protein_coding"
"7135","Thsd7b","1","protein_coding"
"7136","Bpifa2","2","protein_coding"
"7137","Fgr","4","protein_coding"
"7138","Kcnh3","15","protein_coding"
"7139","Parp11","6","protein_coding"
"7140","Tmem186","16","protein_coding"
"7141","Sec14l1","11","protein_coding"
"7142","Dgkg","16","protein_coding"
"7143","Cdc20b","13","protein_coding"
"7144","Armh3","19","protein_coding"
"7145","Pcgf3","5","protein_coding"
"7146","Hapln1","13","protein_coding"
"7147","Slc22a15","3","protein_coding"
"7148","Gpx8","13","protein_coding"
"7149","Mcrs1","15","protein_coding"
"7150","Rbms2","10","protein_coding"
"7151","Mybpc3","2","protein_coding"
"7152","Gzma","13","protein_coding"
"7153","Uqcc5","14","protein_coding"
"7154","Siah1b","X","protein_coding"
"7155","Esd","14","protein_coding"
"7156","Cracr2a","6","protein_coding"
"7157","Gzmk","13","protein_coding"
"7158","Icmt","4","protein_coding"
"7159","Mex3a","3","protein_coding"
"7160","Cltrn","X","protein_coding"
"7161","Nhlh2","3","protein_coding"
"7162","Lnx2","5","protein_coding"
"7163","Cd55b","1","protein_coding"
"7164","Esm1","13","protein_coding"
"7165","Cspg4b","13","protein_coding"
"7166","Rab25","3","protein_coding"
"7167","Tlcd5","9","protein_coding"
"7168","Hps6","19","protein_coding"
"7169","Stx3","19","protein_coding"
"7170","Ahdc1","4","protein_coding"
"7171","Suv39h1","X","protein_coding"
"7172","Zic1","9","protein_coding"
"7173","Lamtor2","3","protein_coding"
"7174","Pdlim7","13","protein_coding"
"7175","Riok3","18","protein_coding"
"7176","Cd55","1","protein_coding"
"7177","Cplx1","5","protein_coding"
"7178","Hmmr","11","protein_coding"
"7179","Prmt8","6","protein_coding"
"7180","Pmm2","16","protein_coding"
"7181","Tpd52","3","protein_coding"
"7182","Pou2f3","9","protein_coding"
"7183","Nop14","5","protein_coding"
"7184","Ppfia2","10","protein_coding"
"7185","Dusp10","1","protein_coding"
"7186","Tspan11","6","protein_coding"
"7187","Fam186b","15","protein_coding"
"7188","Tarm1","7","protein_coding"
"7189","1700056E22Rik","1","protein_coding"
"7190","Prpf40b","15","protein_coding"
"7191","Nudcd2","11","protein_coding"
"7192","Nrip3","7","protein_coding"
"7193","Was","X","protein_coding"
"7194","Crygs","16","protein_coding"
"7195","Frmd4b","6","protein_coding"
"7196","Zp3r","1","protein_coding"
"7197","Shmt1","11","protein_coding"
"7198","Spata6","4","protein_coding"
"7199","Polr1d","5","protein_coding"
"7200","Carhsp1","16","protein_coding"
"7201","Nkx6-3","8","protein_coding"
"7202","Agbl1","7","protein_coding"
"7203","Gpat4","8","protein_coding"
"7204","Oaf","9","protein_coding"
"7205","Litafd","16","protein_coding"
"7206","Tbccd1","16","protein_coding"
"7207","Gsx1","5","protein_coding"
"7208","Zic4","9","protein_coding"
"7209","Dmd","X","protein_coding"
"7210","Stxbp6","12","protein_coding"
"7211","Pdx1","5","protein_coding"
"7212","Nt5dc2","14","protein_coding"
"7213","Gins4","8","protein_coding"
"7214","Cdx2","5","protein_coding"
"7215","Rmc1","18","protein_coding"
"7216","Or10v5","19","protein_coding"
"7217","Hlx","1","protein_coding"
"7218","Or10v9","19","protein_coding"
"7219","Or10q3","19","protein_coding"
"7220","Tmem161a","8","protein_coding"
"7221","Urad","5","protein_coding"
"7222","Or10v1","19","protein_coding"
"7223","Eif4e2","1","protein_coding"
"7224","Patl1","19","protein_coding"
"7225","Grk4","5","protein_coding"
"7226","Plscr5","9","protein_coding"
"7227","Dnajb11","16","protein_coding"
"7228","Trim29","9","protein_coding"
"7229","Osbp","19","protein_coding"
"7230","Gipr","7","protein_coding"
"7231","Nova1","12","protein_coding"
"7232","Ccng1","11","protein_coding"
"7233","Sh3rf3","10","protein_coding"
"7234","Alk","17","protein_coding"
"7235","Usp7","16","protein_coding"
"7236","Plscr1","9","protein_coding"
"7237","Flt3","5","protein_coding"
"7238","Mettl17","14","protein_coding"
"7239","Or4d11","19","protein_coding"
"7240","Or4d10b","19","protein_coding"
"7241","Foxg1","12","protein_coding"
"7242","Or4d10","19","protein_coding"
"7243","Or4d10c","19","protein_coding"
"7244","Gm43517","12","protein_coding"
"7245","Snx18","13","protein_coding"
"7246","Dhrs7b","11","protein_coding"
"7247","Ypel5","17","protein_coding"
"7248","Hspb3","13","protein_coding"
"7249","Rnf207","4","protein_coding"
"7250","Gls2","10","protein_coding"
"7251","Npc1","18","protein_coding"
"7252","Or4z4","19","protein_coding"
"7253","Dok3","13","protein_coding"
"7254","Bpifa3","2","protein_coding"
"7255","Tmem265","7","protein_coding"
"7256","Prkd1","12","protein_coding"
"7257","Or4d6","19","protein_coding"
"7258","Rnf123","9","protein_coding"
"7259","Casq2","3","protein_coding"
"7260","Or5a1","19","protein_coding"
"7261","Or5bb12","19","protein_coding"
"7262","Arl15","13","protein_coding"
"7263","Lbh","17","protein_coding"
"7264","Picalm","7","protein_coding"
"7265","Or5an9","19","protein_coding"
"7266","Or5bb10","19","protein_coding"
"7267","Tmem11","11","protein_coding"
"7268","Ldb1","19","protein_coding"
"7269","1700010I14Rik","17","protein_coding"
"7270","Serpina3f","12","protein_coding"
"7271","Bpifa1","2","protein_coding"
"7272","Clip1","5","protein_coding"
"7273","Natd1","11","protein_coding"
"7274","Dip2c","13","protein_coding"
"7275","Septin9","11","protein_coding"
"7276","Ankrd29","18","protein_coding"
"7277","Bpifa5","2","protein_coding"
"7278","Ubqln4","3","protein_coding"
"7279","Caprin2","6","protein_coding"
"7280","Golga7","8","protein_coding"
"7281","Syne2","12","protein_coding"
"7282","Bbs5","2","protein_coding"
"7283","Zbtb10","3","protein_coding"
"7284","Tsga8","X","protein_coding"
"7285","Wasf2","4","protein_coding"
"7286","Fthl17a","X","protein_coding"
"7287","Lama3","18","protein_coding"
"7288","Ssr2","3","protein_coding"
"7289","Acss3","10","protein_coding"
"7290","Tab3","X","protein_coding"
"7291","Gm17728","17","protein_coding"
"7292","Pabpc6","17","protein_coding"
"7293","Sfrp1","8","protein_coding"
"7294","Slc25a42","8","protein_coding"
"7295","Lclat1","17","protein_coding"
"7296","Zfp704","3","protein_coding"
"7297","Eola1","X","protein_coding"
"7298","Fmnl3","15","protein_coding"
"7299","C4bp","1","protein_coding"
"7300","Slc39a2","14","protein_coding"
"7301","Armc6","8","protein_coding"
"7302","Lrch1","14","protein_coding"
"7303","Gpr3","4","protein_coding"
"7304","Wdr13","X","protein_coding"
"7305","Rpl22","4","protein_coding"
"7306","Vangl1","3","protein_coding"
"7307","Spryd4","10","protein_coding"
"7308","Klhl41","2","protein_coding"
"7309","Mip","10","protein_coding"
"7310","Map2k3","11","protein_coding"
"7311","Ahsg","16","protein_coding"
"7312","Septin10","10","protein_coding"
"7313","Hibadh","6","protein_coding"
"7314","Mtarc1","1","protein_coding"
"7315","Zmat4","8","protein_coding"
"7316","Bpifb1","2","protein_coding"
"7317","Qki","17","protein_coding"
"7318","Cd164l2","4","protein_coding"
"7319","Tax1bp1","6","protein_coding"
"7320","Pag1","3","protein_coding"
"7321","Ppp1r14bl","1","protein_coding"
"7322","Map3k6","4","protein_coding"
"7323","Sowahc","10","protein_coding"
"7324","Or5an1c","19","protein_coding"
"7325","Lin7a","10","protein_coding"
"7326","Or5an11","19","protein_coding"
"7327","Efhd1","1","protein_coding"
"7328","Hapstr1","16","protein_coding"
"7329","Ngf","3","protein_coding"
"7330","Or5an1","19","protein_coding"
"7331","Bpifb5","2","protein_coding"
"7332","Ogfrl1","1","protein_coding"
"7333","Or5an10","19","protein_coding"
"7334","Or5an1b","19","protein_coding"
"7335","Tcim","8","protein_coding"
"7336","Fetub","16","protein_coding"
"7337","Myf5","10","protein_coding"
"7338","Or5a21","19","protein_coding"
"7339","Jazf1","6","protein_coding"
"7340","Sugp2","8","protein_coding"
"7341","Or5an6","19","protein_coding"
"7342","Myf6","10","protein_coding"
"7343","Nfkb1","3","protein_coding"
"7344","Capn13","17","protein_coding"
"7345","Ptprq","10","protein_coding"
"7346","Or5a3","19","protein_coding"
"7347","B3gat2","1","protein_coding"
"7348","Itih5","2","protein_coding"
"7349","Pfpl","19","protein_coding"
"7350","Rubcnl","14","protein_coding"
"7351","Mpeg1","19","protein_coding"
"7352","Tspan9","6","protein_coding"
"7353","Ace2","X","protein_coding"
"7354","Dtx4","19","protein_coding"
"7355","Slc5a9","4","protein_coding"
"7356","Mtarc2","1","protein_coding"
"7357","Kcnj12","11","protein_coding"
"7358","Pprc1","19","protein_coding"
"7359","Fastkd1","2","protein_coding"
"7360","Gabrg2","11","protein_coding"
"7361","Ttc39c","18","protein_coding"
"7362","Stab1","14","protein_coding"
"7363","Ndufs4","13","protein_coding"
"7364","Pacrg","17","protein_coding"
"7365","Otogl","10","protein_coding"
"7366","Ido2","8","protein_coding"
"7367","C130074G19Rik","1","protein_coding"
"7368","Galnt14","17","protein_coding"
"7369","Ddx41","13","protein_coding"
"7370","Rpl39l","16","protein_coding"
"7371","Astn1","1","protein_coding"
"7372","Hrg","16","protein_coding"
"7373","Ido1","8","protein_coding"
"7374","Atf7ip2","16","protein_coding"
"7375","Cabyr","18","protein_coding"
"7376","Insr","8","protein_coding"
"7377","P4ha1","10","protein_coding"
"7378","Bpifb9a","2","protein_coding"
"7379","Skint8","4","protein_coding"
"7380","Creb5","6","protein_coding"
"7381","Fam111a","19","protein_coding"
"7382","Chd5","4","protein_coding"
"7383","Fst","13","protein_coding"
"7384","Chd9","8","protein_coding"
"7385","Tmbim6","15","protein_coding"
"7386","Bpifb9b","2","protein_coding"
"7387","Gm4952","19","protein_coding"
"7388","Ehd3","17","protein_coding"
"7389","Cdk5rap1","2","protein_coding"
"7390","Prkn","17","protein_coding"
"7391","Glyat","19","protein_coding"
"7392","Fam193b","13","protein_coding"
"7393","Tnfrsf13b","11","protein_coding"
"7394","Tmem185a","X","protein_coding"
"7395","Kng2","16","protein_coding"
"7396","Or5b94","19","protein_coding"
"7397","Fabp5","3","protein_coding"
"7398","Snta1","2","protein_coding"
"7399","Or5b95","19","protein_coding"
"7400","Tead4","6","protein_coding"
"7401","Myef2l","3","protein_coding"
"7402","Usp22","11","protein_coding"
"7403","Keg1","19","protein_coding"
"7404","Pmp2","3","protein_coding"
"7405","Agpat4","17","protein_coding"
"7406","Tmed9","13","protein_coding"
"7407","Fabp9","3","protein_coding"
"7408","Skint7","4","protein_coding"
"7409","Pla2g12b","10","protein_coding"
"7410","Bmx","X","protein_coding"
"7411","Fabp4","3","protein_coding"
"7412","Vcan","13","protein_coding"
"7413","Cntf","19","protein_coding"
"7414","Oit3","10","protein_coding"
"7415","Osbpl1a","18","protein_coding"
"7416","Sfmbt2","2","protein_coding"
"7417","Zfp91","19","protein_coding"
"7418","Tspan2","3","protein_coding"
"7419","Xdh","17","protein_coding"
"7420","Lrrc63","14","protein_coding"
"7421","Tnrc6c","11","protein_coding"
"7422","Sytl1","4","protein_coding"
"7423","Mcu","10","protein_coding"
